Thana,District,Accident_Severity,Month,Year,Time,Junction_Type,Traffic_Control,Movement,Divider,Weather,Light,Road_Geometry,Surface_Condition,Surface_Type,Surface_Quality,Road_Class,Road_Feature,Location_Type,Vehicle_Type,Vehicle_Movement,Vehicle_Loading,Vehicle_Defect,Vehicle_Driver_Age,Vehicle_Alcohol,Vehicle_Seat_Belt
1,43,4,7,2003,3,1,1,2,2,1,2,1,1,1,1,3,1,2,8,6,1,1,,2,2
2,43,4,4,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
2,43,4,7,2003,4,1,1,2,2,1,4,1,1,1,1,1,1,2,9,6,1,1,,2,2
2,43,4,7,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
2,43,4,7,2003,1,1,1,2,2,1,2,1,1,1,1,1,1,2,9,6,1,1,,2,2
6,43,4,6,2003,3,1,1,2,2,2,4,2,2,3,2,3,4,2,10,6,1,1,,2,2
1,45,3,7,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,1,8,6,1,1,38,2,2
2,45,4,7,2003,1,1,1,2,2,1,4,1,1,1,1,1,1,2,12,6,1,1,,2,2
3,45,4,7,2003,2,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,,2,2
3,45,3,6,2003,3,1,1,2,2,2,1,1,2,1,1,3,1,2,9,6,1,1,,2,2
5,45,4,7,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,,2,2
5,45,4,7,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,,2,2
3,46,3,7,2003,2,1,1,2,2,1,2,1,1,1,1,3,1,2,9,6,1,1,,2,2
3,46,4,7,2003,2,1,1,2,2,1,2,1,1,1,1,3,1,2,9,6,1,1,,2,2
6,48,4,6,2003,2,1,1,2,2,1,2,1,1,1,1,3,1,2,14,6,1,1,,2,2
1,50,4,7,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,1,9,6,1,1,,2,2
2,50,4,7,2003,4,1,1,2,2,1,3,1,1,1,1,1,1,2,7,6,1,1,25,2,2
11,50,4,7,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
12,50,4,7,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,,2,2
12,50,4,7,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,10,6,1,1,,2,2
12,50,4,7,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
13,50,3,7,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,,2,2
2,47,4,7,2003,4,1,1,2,2,1,1,1,1,1,1,1,1,2,12,6,1,1,,2,2
8,47,4,7,2003,3,1,1,2,2,1,2,1,1,1,1,1,1,2,8,6,1,1,38,2,2
9,47,1,7,2003,1,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,,2,2
9,47,4,7,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
9,47,3,7,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,40,2,2
12,47,4,7,2003,1,1,1,2,2,1,2,1,1,1,1,1,1,2,13,6,1,1,,2,2
13,47,4,7,2003,4,1,1,2,2,1,2,1,1,1,1,3,1,2,7,6,1,1,35,2,2
3,44,4,7,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
3,44,4,7,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
3,44,3,7,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,,2,2
4,44,4,7,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,30,2,2
4,44,4,7,2003,4,1,1,2,2,1,3,1,1,1,1,3,1,2,14,6,1,1,20,2,2
5,44,4,7,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
5,44,4,7,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
6,44,4,7,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,7,6,1,1,,2,2
6,44,4,7,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,7,6,1,1,,2,2
7,44,4,7,2003,2,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,,2,2
2,47,4,8,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
5,47,3,8,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,,2,2
7,47,4,7,2003,4,1,1,2,2,1,4,1,1,1,1,1,1,2,9,6,1,1,,2,2
8,47,4,8,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,11,6,1,1,,2,2
8,47,4,8,2003,1,1,1,2,2,1,2,1,1,1,1,1,1,2,12,6,1,1,,2,2
10,47,4,8,2003,4,1,1,2,2,1,4,1,1,1,1,3,1,2,9,6,1,1,,2,2
12,47,4,8,2003,2,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,,2,2
3,49,3,7,2003,2,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1,,2,2
4,49,4,7,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,6,6,1,1,,2,2
1,52,4,8,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,,2,2
1,52,4,8,2003,4,1,1,2,2,1,4,1,1,1,1,2,1,2,14,6,1,1,,2,2
1,52,4,9,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,13,6,1,1,,2,2
2,52,3,9,2003,3,1,1,2,2,1,1,1,1,1,3,1,2,,9,6,1,1,,2,2
10,52,4,10,2003,2,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,,2,2
2,43,4,8,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,7,6,1,1,,2,2
2,43,1,9,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
2,43,1,9,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,13,6,1,1,,2,2
2,43,4,9,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,,2,2
2,43,1,9,2003,1,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,,2,2
3,43,4,9,2003,3,1,1,2,2,1,1,1,1,1,3,1,1,2,9,6,1,1,,2,2
4,43,3,9,2003,2,1,1,2,2,1,1,1,1,1,3,1,1,2,8,6,1,1,,2,2
5,43,4,9,2003,3,1,1,2,2,1,1,1,1,1,1,1,2,,9,6,1,1,,2,2
1,47,4,9,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
2,47,3,9,2003,1,1,1,2,2,1,4,1,1,1,1,1,1,2,9,6,1,1,,2,2
2,47,3,9,2003,4,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,,2,2
7,47,4,9,2003,1,1,1,2,2,1,4,3,1,1,1,1,1,2,9,6,1,1,,2,2
8,47,4,9,2003,1,1,1,2,2,1,2,1,1,1,1,1,1,2,12,6,1,1,30,2,2
8,47,4,9,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
8,47,3,9,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,,2,2
1,45,4,8,2003,1,1,1,2,2,1,3,1,1,1,1,1,1,1,14,6,1,1,,2,2
4,45,3,8,2003,2,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,,2,2
5,45,4,8,2003,2,1,1,2,2,2,1,1,2,1,3,1,1,2,9,6,1,1,,2,2
6,45,4,8,2003,4,1,1,2,2,1,2,1,1,1,1,1,1,2,9,6,1,1,,2,2
6,45,3,8,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
6,45,4,8,2003,2,1,1,2,2,1,1,1,1,1,1,3,1,2,19,6,1,1,,2,2
6,45,4,8,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,51,3,7,2003,2,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,,2,2
9,51,4,7,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,,2,2
13,51,4,7,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,,2,2
12,51,4,8,2003,3,1,1,2,2,1,1,1,1,3,2,3,1,2,17,6,1,1,25,2,2
1,48,4,8,2003,4,1,1,2,2,1,2,1,1,1,1,1,1,2,4,6,1,1,,2,2
1,50,3,8,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,1,6,6,1,1,,2,2
1,50,4,8,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,50,4,8,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,,2,2
1,50,4,8,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
8,50,4,8,2003,4,1,1,2,2,1,2,1,1,1,1,2,1,2,8,6,1,1,40,2,2
9,50,3,8,2003,2,1,1,2,2,1,1,1,1,1,1,3,1,2,12,6,1,1,25,2,2
12,50,4,8,2003,4,1,1,2,2,1,4,1,1,1,1,1,1,2,9,6,1,1,,2,2
12,50,4,8,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,1,9,6,1,1,,2,2
13,50,4,8,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,,2,2
1,50,4,9,2003,1,1,1,2,2,1,2,1,1,1,1,1,1,1,14,6,1,1,,2,2
1,50,4,9,2003,2,1,1,2,2,1,1,1,1,1,1,3,1,2,5,6,1,1,,2,2
1,50,3,9,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,35,2,2
2,50,4,9,2003,4,1,1,2,2,1,2,1,1,2,2,3,1,2,8,6,1,1,50,2,2
11,50,4,9,2003,3,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,,2,2
12,50,4,9,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
12,50,4,9,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,1,12,6,1,1,,2,2
13,50,4,9,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,,2,2
13,50,4,9,2003,4,1,1,2,2,1,2,1,1,1,1,2,1,2,9,6,1,1,,2,2
1,50,3,10,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,12,6,1,1,,2,2
1,50,4,10,2003,4,1,1,2,2,1,4,1,1,1,1,1,1,2,9,6,1,1,,2,2
5,50,3,10,2003,4,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,,2,2
5,50,4,10,2003,3,1,1,2,2,1,2,1,1,1,1,2,1,2,9,6,1,1,,2,2
6,50,3,10,2003,2,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,25,2,2
8,50,4,10,2003,3,1,1,2,2,2,2,1,1,1,1,2,1,2,8,6,1,1,,2,2
9,50,4,10,2003,3,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,,2,2
11,50,4,10,2003,3,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,,2,2
11,50,4,10,2003,3,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,,2,2
12,50,4,10,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,,2,2
12,50,4,10,2003,4,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,,2,2
12,50,4,10,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,12,6,1,1,,2,2
1,45,4,9,2003,4,1,1,2,2,1,2,1,1,1,1,3,1,2,13,6,1,1,,2,2
1,45,4,9,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,,2,2
6,45,4,9,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,,2,2
6,45,4,9,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,10,6,1,1,,2,2
6,45,4,9,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,50,4,11,2003,3,1,1,2,2,1,2,1,1,1,1,1,1,2,9,6,1,1,,2,2
2,50,4,11,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,12,6,1,1,,2,2
5,50,4,11,2003,2,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1,,2,2
5,50,4,11,2003,3,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,,2,2
5,50,3,11,2003,2,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,,2,2
5,50,4,11,2003,2,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,,2,2
9,50,4,11,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,6,6,1,1,,2,2
11,50,4,11,2003,3,1,1,2,2,1,1,1,1,1,1,2,1,2,6,6,1,1,,2,2
12,50,4,11,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,,2,2
12,50,3,11,2003,4,1,1,2,2,1,2,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,47,4,10,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,47,4,10,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,48,2,2
1,47,4,10,2003,1,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,35,2,2
1,47,4,10,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
3,47,4,10,2003,4,1,1,2,2,1,2,1,1,1,1,3,1,2,14,6,1,1,,2,2
9,47,4,10,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,,2,2
1,43,4,10,2003,1,1,1,2,2,1,4,1,1,1,1,3,1,2,8,6,1,1,,2,2
2,43,4,10,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
2,43,4,10,2003,4,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,,2,2
2,43,4,10,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
4,43,3,10,2003,1,1,1,2,2,1,4,1,1,1,1,3,1,2,9,6,1,1,,2,2
5,43,4,10,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
6,43,4,10,2003,2,1,1,2,2,1,1,1,1,1,1,3,1,2,5,6,1,1,,2,2
1,43,4,11,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,,2,2
2,43,4,11,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
2,43,4,11,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
3,43,4,11,2003,2,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,,2,2
4,43,4,11,2003,3,1,1,2,2,1,1,1,1,1,3,1,1,2,9,6,1,1,,2,2
4,43,4,11,2003,2,,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
5,43,4,11,2003,2,1,1,2,2,4,1,1,1,1,3,1,1,2,9,6,1,1,,2,2
5,43,1,11,2003,3,1,1,2,2,1,1,1,1,1,3,1,1,2,9,6,1,1,,2,2
6,43,3,11,2003,2,1,1,2,2,1,1,1,1,1,1,3,1,2,4,6,1,1,,2,2
1,45,4,10,2003,4,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,,2,2
1,45,4,10,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,1,14,6,1,1,,2,2
1,45,4,10,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
3,45,3,10,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,5,6,1,1,35,2,2
4,45,4,10,2003,1,1,1,2,2,4,2,1,1,1,1,3,1,2,14,6,1,1,,2,2
6,45,4,10,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,,2,2
6,45,3,10,2003,4,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,35,2,2
6,45,4,11,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
3,45,4,11,2003,1,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,,2,2
6,45,4,11,2003,2,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,,2,2
6,45,4,11,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,,2,2
6,45,4,11,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
6,45,4,11,2003,2,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,,2,2
1,47,3,11,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
7,47,4,11,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
13,47,4,11,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,51,3,9,2003,2,1,1,2,2,1,2,1,1,1,1,2,1,2,9,6,1,1,,2,2
1,51,3,10,2003,3,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,,2,2
1,51,4,10,2003,3,1,1,2,2,4,2,1,1,1,1,2,1,2,14,6,1,1,35,2,2
3,51,4,9,2003,2,1,1,2,2,1,1,1,1,1,1,2,1,2,8,6,1,1,,2,2
7,51,4,10,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,17,6,1,1,35,2,2
8,51,4,9,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,19,6,1,1,25,2,2
8,51,4,10,2003,3,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1,,2,2
8,51,3,11,2003,2,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,,2,2
9,51,3,9,2003,4,1,1,2,2,1,2,1,1,1,1,2,1,2,9,6,1,1,,2,2
12,51,4,11,2003,2,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,35,2,2
13,51,4,10,2003,2,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,,2,2
1,52,4,10,2003,3,1,1,2,2,1,1,2,1,1,1,2,1,2,14,6,1,1,26,2,2
2,44,4,8,2003,2,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,,2,2
2,44,4,8,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
3,44,4,8,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
4,44,4,8,2003,3,1,1,2,2,1,1,1,1,1,1,2,1,2,8,6,1,1,,2,2
4,44,4,8,2003,3,1,1,2,2,1,1,1,1,1,1,2,1,2,15,6,1,1,,2,2
4,44,4,8,2003,4,1,1,2,2,1,3,1,1,1,1,2,1,2,14,6,1,1,,2,2
6,44,4,8,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
7,44,4,8,2003,4,1,1,2,2,1,2,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,51,3,12,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,4,6,1,1,,2,2
3,51,4,12,2003,4,1,1,2,2,1,4,1,1,1,2,3,1,2,4,6,1,1,,2,2
9,51,4,12,2003,2,1,1,2,2,1,1,1,1,1,1,2,1,2,7,6,1,1,,2,2
9,51,3,12,2003,2,1,1,2,2,4,3,1,1,1,1,3,1,2,4,6,1,1,,2,2
1,47,4,11,2003,2,1,1,2,2,4,2,1,1,1,1,3,1,2,9,6,1,1,,2,2
2,47,4,12,2003,4,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
7,47,3,12,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,10,6,1,1,,2,2
7,47,4,12,2003,1,1,1,2,2,4,4,1,1,1,1,1,1,2,14,6,1,1,,2,2
9,47,4,12,2003,1,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,,2,2
1,50,4,12,2003,2,1,1,2,2,4,2,1,1,1,1,1,1,1,14,6,1,1,,2,2
2,50,4,12,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,,2,2
2,50,4,12,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,35,2,2
5,50,4,12,2003,4,1,1,2,2,1,2,1,1,1,1,2,1,2,14,6,1,1,,2,2
8,50,4,12,2003,2,1,1,2,2,1,1,3,5,3,2,3,1,2,17,6,1,1,,2,2
10,50,4,12,2003,1,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,,2,2
6,45,3,12,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,52,4,8,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,12,6,1,1,,2,2
6,52,3,12,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,,6,1,1,,2,2
2,41,4,2,2003,1,1,1,2,2,1,4,1,1,1,1,3,1,2,14,6,1,1,,2,2
3,41,4,7,2003,4,1,1,2,2,1,2,1,1,1,1,3,1,2,14,6,1,1,,2,2
5,41,4,9,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,1,9,6,1,1,,2,2
5,41,4,9,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,1,10,6,1,1,,2,2
5,41,4,10,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
5,41,4,11,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,35,2,2
5,41,4,11,2003,1,1,1,2,2,4,4,1,1,1,1,1,1,2,14,6,1,1,,2,2
5,41,4,11,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
5,41,4,12,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,,2,2
1,44,3,8,2003,4,1,1,2,2,1,4,1,1,1,1,2,1,2,6,6,1,1,,2,2
2,44,4,9,2003,1,1,1,2,2,1,2,1,1,1,3,1,1,2,9,6,1,1,,2,2
3,44,4,9,2003,2,1,1,2,2,1,4,1,1,1,3,1,1,2,9,6,1,1,46,2,2
3,44,4,9,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
4,44,4,9,2003,3,1,1,2,2,1,1,1,1,1,1,2,1,2,8,6,1,1,,2,2
4,44,4,9,2003,3,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,24,2,2
5,44,4,9,2003,1,1,1,2,2,1,4,1,1,1,1,1,1,2,12,6,1,1,,2,2
5,44,4,9,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
7,44,4,9,2003,4,1,1,2,2,1,4,1,1,1,1,1,1,2,9,6,1,1,33,2,2
7,44,4,9,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,30,2,2
7,44,4,9,2003,1,1,1,2,2,1,4,1,1,1,3,1,1,2,9,6,1,1,,2,2
7,44,4,9,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
6,46,4,12,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,,2,2
1,43,4,12,2003,2,1,1,2,2,1,1,1,1,1,1,3,1,2,6,6,1,1,,2,2
2,43,4,12,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
2,43,4,12,2003,4,1,1,2,2,1,2,1,1,1,1,1,1,2,8,6,1,1,,2,2
2,43,4,12,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
4,43,4,12,2003,4,1,1,2,2,1,2,1,1,1,1,1,1,2,9,6,1,1,,2,2
4,43,4,12,2003,4,1,1,2,2,1,2,1,1,1,1,3,1,2,9,6,1,1,,2,2
5,43,3,12,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
6,48,4,10,2003,2,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,,2,2
1,49,3,9,2003,2,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1,50,2,2
1,49,3,10,2003,3,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1,,2,2
2,49,4,12,2003,2,1,1,2,2,4,1,1,1,1,1,3,1,2,9,6,1,1,,2,2
3,49,3,9,2003,3,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,,2,2
1,46,4,3,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,46,4,3,2003,1,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,46,4,3,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,46,4,3,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,7,6,1,1,,2,2
1,46,4,3,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,,2,2
1,46,4,4,2003,3,1,1,2,1,1,1,1,1,1,1,2,1,2,9,6,1,1,,2,2
1,46,4,4,2003,1,1,1,2,2,1,3,1,1,1,1,2,1,2,14,6,1,1,,2,2
1,46,4,4,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,46,4,2,2003,3,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,,2,2
1,46,4,4,2003,4,1,1,2,2,1,3,1,1,1,1,2,1,2,9,6,1,1,,2,2
1,46,4,5,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,1,1,1,,2,2
1,46,3,5,2003,4,1,1,2,2,1,2,1,1,1,1,2,1,2,9,6,1,1,,2,2
1,46,4,6,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,12,6,1,1,,2,2
1,46,4,6,2003,4,1,1,2,2,1,3,1,1,1,1,1,1,2,9,6,1,1,,2,2
1,46,4,7,2003,4,1,1,2,2,1,4,1,1,1,1,2,1,2,9,6,1,1,,2,2
1,46,4,7,2003,2,1,1,2,1,1,1,1,1,1,1,1,1,2,7,6,1,1,,2,2
1,46,4,7,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,7,6,1,1,,2,2
1,46,4,8,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,,2,2
1,46,4,8,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,7,6,1,1,,2,2
1,46,4,8,2003,4,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,,2,2
2,44,4,10,2003,4,1,1,2,2,1,4,1,1,1,1,1,1,2,10,6,1,1,30,2,2
4,44,4,10,2003,2,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1,,2,2
5,44,4,10,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,13,6,1,1,,2,2
6,44,3,9,2003,3,1,1,1,1,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
7,44,3,10,2003,2,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,28,2,2
7,44,4,10,2003,3,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,,2,2
1,44,4,11,2003,3,1,1,2,2,1,1,1,1,1,1,2,1,2,12,6,1,1,,2,2
3,44,4,11,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,,2,2
3,44,4,11,2003,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,35,2,2
4,44,4,11,2003,3,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1,,2,2
